InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,Invoice_Date,day,month,year,hour
567208,35597D,,2,0,,United Kingdom,9/19/2011 11:01,19,9,2011,11
567335,35965,,6,0,,United Kingdom,9/19/2011 14:55,19,9,2011,14
567337,35965,,5,0,,United Kingdom,9/19/2011 14:56,19,9,2011,14
567363,23028,,-49,0,,United Kingdom,9/19/2011 16:58,19,9,2011,16
567364,22925,,-20,0,,United Kingdom,9/19/2011 16:58,19,9,2011,16
567366,21174,,-138,0,,United Kingdom,9/19/2011 16:59,19,9,2011,16
567367,17012A,,-86,0,,United Kingdom,9/19/2011 17:15,19,9,2011,17
567371,22084,,7,0,,United Kingdom,9/20/2011 9:24,20,9,2011,9
567629,40016,?,-752,0,,United Kingdom,9/21/2011 13:21,21,9,2011,13
567645,21447,,-53,0,,United Kingdom,9/21/2011 14:27,21,9,2011,14
567680,23284,,4,0,,United Kingdom,9/21/2011 16:17,21,9,2011,16
567693,85199L,?,-250,0,,United Kingdom,9/21/2011 17:26,21,9,2011,17
567694,22665,,-24,0,,United Kingdom,9/21/2011 17:30,21,9,2011,17
567695,22688,,-42,0,,United Kingdom,9/21/2011 17:31,21,9,2011,17
567696,23091,,-15,0,,United Kingdom,9/21/2011 17:32,21,9,2011,17
567719,20980,,-7,0,,United Kingdom,9/22/2011 10:32,22,9,2011,10
567861,35597A,,-14,0,,United Kingdom,9/22/2011 14:01,22,9,2011,14
567862,35591T,,-4,0,,United Kingdom,9/22/2011 14:02,22,9,2011,14
567863,35598A,,8,0,,United Kingdom,9/22/2011 14:03,22,9,2011,14
567918,79163,damaged,-1,0,,United Kingdom,9/22/2011 17:20,22,9,2011,17
567920,84875D,found,5,0,,United Kingdom,9/22/2011 17:21,22,9,2011,17
567921,21089,damaged,-7,0,,United Kingdom,9/22/2011 17:24,22,9,2011,17
567923,37343,damaged,-2,0,,United Kingdom,9/22/2011 17:24,22,9,2011,17
567925,84876D,damaged,-2,0,,United Kingdom,9/22/2011 17:26,22,9,2011,17
567926,84877D,found,1,0,,United Kingdom,9/22/2011 17:27,22,9,2011,17
567927,21654,Damaged,-3,0,,United Kingdom,9/22/2011 17:28,22,9,2011,17
567931,84563B,damaged,-11,0,,United Kingdom,9/22/2011 17:38,22,9,2011,17
567932,85213,,-12,0,,United Kingdom,9/22/2011 17:39,22,9,2011,17
567933,84422,Dagamed,-30,0,,United Kingdom,9/22/2011 17:49,22,9,2011,17
568052,90209C,,-3,0,,United Kingdom,9/23/2011 12:42,23,9,2011,12
568053,90209C,,3,0,,United Kingdom,9/23/2011 12:44,23,9,2011,12
568079,85197,,-1,0,,United Kingdom,9/23/2011 14:35,23,9,2011,14
568080,44236,,-2,0,,United Kingdom,9/23/2011 14:35,23,9,2011,14
568081,84663A,,-9,0,,United Kingdom,9/23/2011 14:36,23,9,2011,14
568084,84927A,,-7,0,,United Kingdom,9/23/2011 14:38,23,9,2011,14
568085,84912A,,2,0,,United Kingdom,9/23/2011 14:39,23,9,2011,14
568087,85049D,,-8,0,,United Kingdom,9/23/2011 14:40,23,9,2011,14
568088,21641,,-49,0,,United Kingdom,9/23/2011 14:40,23,9,2011,14
568089,22245,,-37,0,,United Kingdom,9/23/2011 14:41,23,9,2011,14
568090,20793,,-5,0,,United Kingdom,9/23/2011 14:41,23,9,2011,14
568091,85211,,-3,0,,United Kingdom,9/23/2011 14:41,23,9,2011,14
568092,23134,,1,0,,United Kingdom,9/23/2011 14:42,23,9,2011,14
568093,20773,,-9,0,,United Kingdom,9/23/2011 14:42,23,9,2011,14
568102,35911A,,20,0,,United Kingdom,9/23/2011 15:34,23,9,2011,15
568158,PADS,PADS TO MATCH ALL CUSHIONS,1,0,16133,United Kingdom,9/25/2011 12:22,25,9,2011,12
568233,21586,,-147,0,,United Kingdom,9/26/2011 11:37,26,9,2011,11
568302,20700,?,-121,0,,United Kingdom,9/26/2011 12:46,26,9,2011,12
568365,84663A,,30,0,,United Kingdom,9/26/2011 15:45,26,9,2011,15
568371,22687,,-41,0,,United Kingdom,9/26/2011 16:48,26,9,2011,16
568372,90082D,,-19,0,,United Kingdom,9/26/2011 16:54,26,9,2011,16
568384,M,Manual,1,0,12748,United Kingdom,9/27/2011 9:46,27,9,2011,9
568401,21394,damages,-35,0,,United Kingdom,9/27/2011 10:30,27,9,2011,10
568403,84905,,-3,0,,United Kingdom,9/27/2011 10:35,27,9,2011,10
568404,22497,,-17,0,,United Kingdom,9/27/2011 10:36,27,9,2011,10
568405,22893,,-42,0,,United Kingdom,9/27/2011 10:36,27,9,2011,10
568406,18094C,,-67,0,,United Kingdom,9/27/2011 10:37,27,9,2011,10
568407,84660A,,-8,0,,United Kingdom,9/27/2011 10:38,27,9,2011,10
568442,37327,damages,-131,0,,United Kingdom,9/27/2011 11:31,27,9,2011,11
568543,84920,,-21,0,,United Kingdom,9/27/2011 14:33,27,9,2011,14
568544,84921,,5,0,,United Kingdom,9/27/2011 14:33,27,9,2011,14
568545,22548,,-70,0,,United Kingdom,9/27/2011 14:34,27,9,2011,14
568546,22409,,-20,0,,United Kingdom,9/27/2011 14:35,27,9,2011,14
568548,21830,,240,0,,United Kingdom,9/27/2011 14:40,27,9,2011,14
568567,46000S,POLYESTER FILLER PAD 40x40cm,320,0,,United Kingdom,9/27/2011 18:41,27,9,2011,18
568567,46000M,POLYESTER FILLER PAD 45x45cm,140,0,,United Kingdom,9/27/2011 18:41,27,9,2011,18
568724,84816,damages,-21,0,,United Kingdom,9/28/2011 16:27,28,9,2011,16
568725,79000,,-209,0,,United Kingdom,9/28/2011 16:28,28,9,2011,16
568946,22740,adjustment,89,0,,United Kingdom,9/29/2011 15:01,29,9,2011,15
568948,20984,found,120,0,,United Kingdom,9/29/2011 15:13,29,9,2011,15
569083,23084,,3,0,,United Kingdom,9/30/2011 11:56,30,9,2011,11
569098,21098,damages?,-231,0,,United Kingdom,9/30/2011 12:09,30,9,2011,12
569102,21098,,-129,0,,United Kingdom,9/30/2011 12:25,30,9,2011,12
569121,21244,,-38,0,,United Kingdom,9/30/2011 13:03,30,9,2011,13
569131,22927,damaged,-5,0,,United Kingdom,9/30/2011 13:49,30,9,2011,13
569135,21349,,5,0,,United Kingdom,9/30/2011 14:20,30,9,2011,14
569256,20774,damaged,-14,0,,United Kingdom,10/3/2011 11:15,3,10,2011,11
569335,84660A,damaged,-15,0,,United Kingdom,10/3/2011 13:57,3,10,2011,13
569341,82600,historic computer difference?....se,-458,0,,United Kingdom,10/3/2011 14:19,3,10,2011,14
569347,85086A,,-6,0,,United Kingdom,10/3/2011 14:38,3,10,2011,14
569375,22829,,3,0,,United Kingdom,10/3/2011 16:29,3,10,2011,16
569376,85106,,-9,0,,United Kingdom,10/3/2011 16:29,3,10,2011,16
569377,22784,,-14,0,,United Kingdom,10/3/2011 16:30,3,10,2011,16
569378,72799F,,-5,0,,United Kingdom,10/3/2011 16:31,3,10,2011,16
569379,16015,,-69,0,,United Kingdom,10/3/2011 16:33,3,10,2011,16
569380,21809,,-140,0,,United Kingdom,10/3/2011 16:40,3,10,2011,16
569381,84660A,,15,0,,United Kingdom,10/3/2011 16:44,3,10,2011,16
569391,84625C,,-32,0,,United Kingdom,10/3/2011 17:13,3,10,2011,17
569392,47504K,,-275,0,,United Kingdom,10/3/2011 17:15,3,10,2011,17
569393,23152,,-23,0,,United Kingdom,10/3/2011 17:15,3,10,2011,17
569394,21163,,-70,0,,United Kingdom,10/3/2011 17:16,3,10,2011,17
569458,20984,,58,0,,United Kingdom,10/4/2011 11:31,4,10,2011,11
569463,23268,Lighthouse Trading zero invc incorr,192,0,,United Kingdom,10/4/2011 11:39,4,10,2011,11
569464,23268,Incorrect stock entry.,-1440,0,,United Kingdom,10/4/2011 11:40,4,10,2011,11
569465,23269,incorrect stock entry.,-1440,0,,United Kingdom,10/4/2011 11:41,4,10,2011,11
569466,23270,incorrect stock entry.,-2880,0,,United Kingdom,10/4/2011 11:42,4,10,2011,11
569517,23084,,14,0,,United Kingdom,10/4/2011 14:14,4,10,2011,14
569540,21586,,96,0,,United Kingdom,10/4/2011 16:05,4,10,2011,16
569541,21587,,48,0,,United Kingdom,10/4/2011 16:06,4,10,2011,16
569578,23084,,5,0,,United Kingdom,10/5/2011 11:06,5,10,2011,11
569657,84944,michel oops,22,0,,United Kingdom,10/5/2011 12:59,5,10,2011,12
569681,84944,,25,0,,United Kingdom,10/5/2011 14:31,5,10,2011,14
569716,22778,GLASS CLOCHE SMALL,2,0,15804,United Kingdom,10/6/2011 8:17,6,10,2011,8
569817,21870,,-26,0,,United Kingdom,10/6/2011 12:09,6,10,2011,12
569830,23343,wrongly coded 20713,800,0,,United Kingdom,10/6/2011 12:38,6,10,2011,12
569831,20713,wrongly coded-23343,-800,0,,United Kingdom,10/6/2011 12:38,6,10,2011,12
569854,35954,counted,-430,0,,United Kingdom,10/6/2011 14:26,6,10,2011,14
569855,23412,?,-30,0,,United Kingdom,10/6/2011 14:27,6,10,2011,14
569874,90180A,stock check,-32,0,,United Kingdom,10/6/2011 15:06,6,10,2011,15
569875,90195A,check,-45,0,,United Kingdom,10/6/2011 15:07,6,10,2011,15
569876,90210D,check,-28,0,,United Kingdom,10/6/2011 15:08,6,10,2011,15
569877,90210C,,-10,0,,United Kingdom,10/6/2011 15:09,6,10,2011,15
569878,90057,crushed boxes,-380,0,,United Kingdom,10/6/2011 15:12,6,10,2011,15
569879,90012B,check,-5,0,,United Kingdom,10/6/2011 15:13,6,10,2011,15
569880,90012A,stock check,-18,0,,United Kingdom,10/6/2011 15:14,6,10,2011,15
569881,90014C,,-8,0,,United Kingdom,10/6/2011 15:14,6,10,2011,15
569882,90014B,,-1,0,,United Kingdom,10/6/2011 15:15,6,10,2011,15
569883,90014A,check,-12,0,,United Kingdom,10/6/2011 15:16,6,10,2011,15
569884,90164B,,-14,0,,United Kingdom,10/6/2011 15:16,6,10,2011,15
569885,90164A,,-15,0,,United Kingdom,10/6/2011 15:17,6,10,2011,15
569886,90191,??,-60,0,,United Kingdom,10/6/2011 15:24,6,10,2011,15
569895,23348,,420,0,,United Kingdom,10/6/2011 15:55,6,10,2011,15
569924,22837,,9,0,,United Kingdom,10/6/2011 17:44,6,10,2011,17
569925,21067,,6,0,,United Kingdom,10/6/2011 17:45,6,10,2011,17
569926,35815P,,6,0,,United Kingdom,10/6/2011 17:45,6,10,2011,17
569927,22171,,9,0,,United Kingdom,10/6/2011 17:45,6,10,2011,17
569928,22062,,16,0,,United Kingdom,10/6/2011 17:49,6,10,2011,17
569929,22084,,2,0,,United Kingdom,10/6/2011 17:50,6,10,2011,17
569930,35914,,2,0,,United Kingdom,10/6/2011 17:50,6,10,2011,17
569931,37370,,18,0,,United Kingdom,10/6/2011 17:50,6,10,2011,17
569933,84849D,,101,0,,United Kingdom,10/6/2011 17:51,6,10,2011,17
569934,85049D,,1,0,,United Kingdom,10/6/2011 17:51,6,10,2011,17
569935,90209B,,1,0,,United Kingdom,10/6/2011 17:52,6,10,2011,17
569937,90209C,,1,0,,United Kingdom,10/6/2011 17:52,6,10,2011,17
569947,22062,,20,0,,United Kingdom,10/6/2011 18:20,6,10,2011,18
570013,21395,,-38,0,,United Kingdom,10/7/2011 9:55,7,10,2011,9
570015,21394,,42,0,,United Kingdom,10/7/2011 9:56,7,10,2011,9
570065,22688,,2,0,,United Kingdom,10/7/2011 11:07,7,10,2011,11
570110,22570,?,-74,0,,United Kingdom,10/7/2011 12:27,7,10,2011,12
570112,22569,?,-84,0,,United Kingdom,10/7/2011 12:29,7,10,2011,12
570120,22570,,6,0,,United Kingdom,10/7/2011 12:49,7,10,2011,12
570185,21090,WET/MOULDY,-192,0,,United Kingdom,10/7/2011 14:56,7,10,2011,14
570193,22449,can't find,-125,0,,United Kingdom,10/7/2011 15:32,7,10,2011,15
570198,47504K,,72,0,,United Kingdom,10/7/2011 15:50,7,10,2011,15
570259,22336,,-114,0,,United Kingdom,10/10/2011 9:59,10,10,2011,9
570260,35933,,-34,0,,United Kingdom,10/10/2011 10:00,10,10,2011,10
570261,35933,,10,0,,United Kingdom,10/10/2011 10:00,10,10,2011,10
570262,35954,,-80,0,,United Kingdom,10/10/2011 10:00,10,10,2011,10
570263,23412,,2,0,,United Kingdom,10/10/2011 10:00,10,10,2011,10
570264,21288,,-22,0,,United Kingdom,10/10/2011 10:03,10,10,2011,10
570294,84249A,damaged,-25,0,,United Kingdom,10/10/2011 12:00,10,10,2011,12
570403,47574A,check,-61,0,,United Kingdom,10/10/2011 12:45,10,10,2011,12
570440,21424,damages,-40,0,,United Kingdom,10/10/2011 14:31,10,10,2011,14
570451,37467,,15,0,,United Kingdom,10/10/2011 15:15,10,10,2011,15
570518,23268,,4,0,,United Kingdom,10/11/2011 10:41,11,10,2011,10
570519,21244,,5,0,,United Kingdom,10/11/2011 10:42,11,10,2011,10
570520,23412,,2,0,,United Kingdom,10/11/2011 10:43,11,10,2011,10
570595,21823,check,-94,0,,United Kingdom,10/11/2011 11:47,11,10,2011,11
570596,21803,check,-38,0,,United Kingdom,10/11/2011 11:48,11,10,2011,11
570599,84596G,??,-365,0,,United Kingdom,10/11/2011 12:00,11,10,2011,12
570645,84247E,,24,0,,United Kingdom,10/11/2011 12:44,11,10,2011,12
570691,85231G,check,-110,0,,United Kingdom,10/11/2011 16:44,11,10,2011,16
570709,21098,,19,0,,United Kingdom,10/12/2011 10:13,12,10,2011,10
570710,21918,,10,0,,United Kingdom,10/12/2011 10:13,12,10,2011,10
570711,21622,damages,-45,0,,United Kingdom,10/12/2011 10:14,12,10,2011,10
570712,22121,?,-90,0,,United Kingdom,10/12/2011 10:15,12,10,2011,10
570822,22501,Found,24,0,,United Kingdom,10/12/2011 12:52,12,10,2011,12
570860,16168M,found,44,0,,United Kingdom,10/12/2011 15:25,12,10,2011,15
570868,21311,,96,0,,United Kingdom,10/12/2011 16:18,12,10,2011,16
570869,79164,,36,0,,United Kingdom,10/12/2011 16:21,12,10,2011,16
570873,23322,mouldy,-40,0,,United Kingdom,10/12/2011 16:41,12,10,2011,16
570874,23020,smashed,-4,0,,United Kingdom,10/12/2011 16:42,12,10,2011,16
571010,22848,,-16,0,,United Kingdom,10/13/2011 12:13,13,10,2011,12
571011,21078,,-207,0,,United Kingdom,10/13/2011 12:13,13,10,2011,12
571012,21402,,-147,0,,United Kingdom,10/13/2011 12:15,13,10,2011,12
571013,23306,,-104,0,,United Kingdom,10/13/2011 12:16,13,10,2011,12
571016,84596G,,288,0,,United Kingdom,10/13/2011 12:17,13,10,2011,12
571024,22812,?,-270,0,,United Kingdom,10/13/2011 12:18,13,10,2011,12
571027,72816,,-36,0,,United Kingdom,10/13/2011 12:19,13,10,2011,12
571035,M,Manual,1,0,12446,RSA,10/13/2011 12:50,13,10,2011,12
571037,20669,,-25,0,,United Kingdom,10/13/2011 12:58,13,10,2011,12
571042,23306,,48,0,,United Kingdom,10/13/2011 13:04,13,10,2011,13
571112,22637,damages,-65,0,,United Kingdom,10/13/2011 17:36,13,10,2011,17
571113,21407,,-19,0,,United Kingdom,10/13/2011 17:37,13,10,2011,17
571114,23159,,-99,0,,United Kingdom,10/13/2011 17:40,13,10,2011,17
571115,82567,,-73,0,,United Kingdom,10/13/2011 17:40,13,10,2011,17
571116,23131,?,-49,0,,United Kingdom,10/13/2011 17:46,13,10,2011,17
571124,72802A,Wet pallet-thrown away,-306,0,,United Kingdom,10/14/2011 9:36,14,10,2011,9
571126,72802A,?,-50,0,,United Kingdom,10/14/2011 9:53,14,10,2011,9
571128,72802A,Had been put aside.,54,0,,United Kingdom,10/14/2011 10:03,14,10,2011,10
571130,72802C,check,-37,0,,United Kingdom,10/14/2011 10:05,14,10,2011,10
571131,72802B,check,-51,0,,United Kingdom,10/14/2011 10:13,14,10,2011,10
571198,21190,,48,0,,United Kingdom,10/14/2011 12:16,14,10,2011,12
571249,23084,,6,0,,United Kingdom,10/14/2011 16:25,14,10,2011,16
571254,23427,damaged,-2,0,,United Kingdom,10/14/2011 17:07,14,10,2011,17
571458,21761,damaged,-2,0,,United Kingdom,10/17/2011 14:02,17,10,2011,14
571459,20839,damages,-80,0,,United Kingdom,10/17/2011 14:03,17,10,2011,14
571460,46775D,,6,0,,United Kingdom,10/17/2011 14:06,17,10,2011,14
571633,20713,found,100,0,,United Kingdom,10/18/2011 11:27,18,10,2011,11
571674,23702,,100,0,,United Kingdom,10/18/2011 13:22,18,10,2011,13
571686,22149,damages,-40,0,,United Kingdom,10/18/2011 14:22,18,10,2011,14
571687,22149,check,-46,0,,United Kingdom,10/18/2011 14:23,18,10,2011,14
571688,22149,,46,0,,United Kingdom,10/18/2011 14:24,18,10,2011,14
571689,85135B,,-27,0,,United Kingdom,10/18/2011 14:28,18,10,2011,14
571704,23579,Sale error,4,0,,United Kingdom,10/18/2011 15:15,18,10,2011,15
571718,21801,,5,0,,United Kingdom,10/18/2011 17:29,18,10,2011,17
571719,22729,,7,0,,United Kingdom,10/18/2011 17:29,18,10,2011,17
571720,85211,,3,0,,United Kingdom,10/18/2011 17:29,18,10,2011,17
571721,21738,,2,0,,United Kingdom,10/18/2011 17:30,18,10,2011,17
571722,22062,,1,0,,United Kingdom,10/18/2011 17:30,18,10,2011,17
571723,85211,,-1,0,,United Kingdom,10/18/2011 17:30,18,10,2011,17
571731,21911,,1,0,,United Kingdom,10/19/2011 9:51,19,10,2011,9
571915,21627,check,-32,0,,United Kingdom,10/19/2011 15:34,19,10,2011,15
572239,84247E,,1,0,,United Kingdom,10/21/2011 15:15,21,10,2011,15
572341,85036A,,-82,0,,United Kingdom,10/24/2011 10:36,24,10,2011,10
572345,20713,Found,100,0,,United Kingdom,10/24/2011 10:53,24,10,2011,10
572468,72803A,damages,-160,0,,United Kingdom,10/24/2011 13:30,24,10,2011,13
572476,20665,dotcom,21,0,,United Kingdom,10/24/2011 13:39,24,10,2011,13
572477,20665,adjustment,-15,0,,United Kingdom,10/24/2011 13:39,24,10,2011,13
572480,22049,damaged,-100,0,,United Kingdom,10/24/2011 13:44,24,10,2011,13
572510,20967,Amazon Adjustment,1,0,,United Kingdom,10/24/2011 14:27,24,10,2011,14
572514,20774,,-4,0,,United Kingdom,10/24/2011 14:36,24,10,2011,14
572516,22336,damaged,-71,0,,United Kingdom,10/24/2011 14:45,24,10,2011,14
572527,20984,damaged,-46,0,,United Kingdom,10/24/2011 15:35,24,10,2011,15
572533,84877D,,-1,0,,United Kingdom,10/24/2011 16:06,24,10,2011,16
572534,35597D,,-2,0,,United Kingdom,10/24/2011 16:07,24,10,2011,16
572536,21294,,-8,0,,United Kingdom,10/24/2011 16:08,24,10,2011,16
572537,37327,,2,0,,United Kingdom,10/24/2011 16:09,24,10,2011,16
572539,79030D,,13,0,,United Kingdom,10/24/2011 16:10,24,10,2011,16
572543,22570,,-32,0,,United Kingdom,10/24/2011 16:24,24,10,2011,16
572547,20713,wrongly marked 23343,200,0,,United Kingdom,10/24/2011 17:01,24,10,2011,17
572548,23343,20713 wrongly marked,-200,0,,United Kingdom,10/24/2011 17:01,24,10,2011,17
572557,22427,damages,-29,0,,United Kingdom,10/24/2011 17:44,24,10,2011,17
572564,40016,,-108,0,,United Kingdom,10/25/2011 9:56,25,10,2011,9
572614,23595,adjustment,5,0,,United Kingdom,10/25/2011 11:38,25,10,2011,11
572615,23595,re-adjustment,-5,0,,United Kingdom,10/25/2011 11:39,25,10,2011,11
572684,23029,damages,-20,0,,United Kingdom,10/25/2011 14:00,25,10,2011,14
572685,23032,damages,-60,0,,United Kingdom,10/25/2011 14:01,25,10,2011,14
572686,23118,Breakages,-30,0,,United Kingdom,10/25/2011 14:03,25,10,2011,14
572687,20840,damages,-30,0,,United Kingdom,10/25/2011 14:05,25,10,2011,14
572689,84969,check,-50,0,,United Kingdom,10/25/2011 14:13,25,10,2011,14
572690,21539,damages?,-111,0,,United Kingdom,10/25/2011 14:14,25,10,2011,14
572691,22426,check,-15,0,,United Kingdom,10/25/2011 14:15,25,10,2011,14
572692,21071,check,-82,0,,United Kingdom,10/25/2011 14:16,25,10,2011,14
572693,35810A,check,-78,0,,United Kingdom,10/25/2011 14:20,25,10,2011,14
572694,35810B,,12,0,,United Kingdom,10/25/2011 14:21,25,10,2011,14
572697,22087,Amazon,6,0,,United Kingdom,10/25/2011 14:24,25,10,2011,14
572698,82613A,Amazon,1,0,,United Kingdom,10/25/2011 14:25,25,10,2011,14
572699,72818,,-48,0,,United Kingdom,10/25/2011 14:26,25,10,2011,14
572700,72818,,1,0,,United Kingdom,10/25/2011 14:26,25,10,2011,14
572701,85078,missing,-840,0,,United Kingdom,10/25/2011 14:31,25,10,2011,14
572702,37479P,??,-184,0,,United Kingdom,10/25/2011 14:33,25,10,2011,14
572716,22829,,2,0,,United Kingdom,10/25/2011 14:46,25,10,2011,14
572723,21829,adjustment,12,0,,United Kingdom,10/25/2011 15:13,25,10,2011,15
572724,84507C,adjustment,4,0,,United Kingdom,10/25/2011 15:14,25,10,2011,15
572725,20754,Found,57,0,,United Kingdom,10/25/2011 15:14,25,10,2011,15
572731,35914,,2,0,,United Kingdom,10/25/2011 15:20,25,10,2011,15
572739,21578,found,16,0,,United Kingdom,10/25/2011 15:44,25,10,2011,15
572740,22687,adjustment,1,0,,United Kingdom,10/25/2011 15:45,25,10,2011,15
572748,21824,check,-103,0,,United Kingdom,10/25/2011 16:50,25,10,2011,16
572749,22572,??,-335,0,,United Kingdom,10/25/2011 16:52,25,10,2011,16
572759,37468,,-2,0,,United Kingdom,10/25/2011 18:45,25,10,2011,18
572890,20713,Marked as 23343,400,0,,United Kingdom,10/26/2011 14:14,26,10,2011,14
572891,23343,20713,-400,0,,United Kingdom,10/26/2011 14:14,26,10,2011,14
572893,21208,PASTEL COLOUR HONEYCOMB FAN,5,0,18059,United Kingdom,10/26/2011 14:36,26,10,2011,14
572898,22180,,-15,0,,United Kingdom,10/26/2011 14:50,26,10,2011,14
572919,72802C,check,-17,0,,United Kingdom,10/26/2011 16:49,26,10,2011,16
572920,72803A,?,117,0,,United Kingdom,10/26/2011 16:52,26,10,2011,16
572996,23462,damages,-34,0,,United Kingdom,10/27/2011 11:22,27,10,2011,11
573107,21794,adjustment,10,0,,United Kingdom,10/27/2011 15:06,27,10,2011,15
573114,20713,wrongly coded 23343,1000,0,,United Kingdom,10/27/2011 15:36,27,10,2011,15
573115,23343,wrongly coded 20713,-1000,0,,United Kingdom,10/27/2011 15:37,27,10,2011,15
573118,85032D,damaged,-1,0,,United Kingdom,10/27/2011 16:19,27,10,2011,16
573120,72816,,-1,0,,United Kingdom,10/27/2011 16:21,27,10,2011,16
573169,35600A,Found by jackie,1,0,,United Kingdom,10/28/2011 9:56,28,10,2011,9
573170,21174,found,71,0,,United Kingdom,10/28/2011 9:59,28,10,2011,9
573254,85135C,Damages,-49,0,,United Kingdom,10/28/2011 12:18,28,10,2011,12
573255,85135B,check,3,0,,United Kingdom,10/28/2011 12:18,28,10,2011,12
573256,85135A,,12,0,,United Kingdom,10/28/2011 12:19,28,10,2011,12
573258,85136C,damages,-36,0,,United Kingdom,10/28/2011 12:19,28,10,2011,12
573259,85136A,damages,-77,0,,United Kingdom,10/28/2011 12:20,28,10,2011,12
573293,21181,adjustment,10,0,,United Kingdom,10/28/2011 15:14,28,10,2011,15
573317,21804,,-84,0,,United Kingdom,10/28/2011 18:09,28,10,2011,18
573318,84944,,-47,0,,United Kingdom,10/28/2011 18:11,28,10,2011,18
573463,17012B,check,-70,0,,United Kingdom,10/31/2011 10:56,31,10,2011,10
573482,21181,check,-54,0,,United Kingdom,10/31/2011 11:20,31,10,2011,11
573487,23400,check,-19,0,,United Kingdom,10/31/2011 11:46,31,10,2011,11
573488,23400,,1,0,,United Kingdom,10/31/2011 11:47,31,10,2011,11
573489,85035B,check,-36,0,,United Kingdom,10/31/2011 11:48,31,10,2011,11
573490,85035A,CHECK,-59,0,,United Kingdom,10/31/2011 11:55,31,10,2011,11
573491,21618,CHECK,-54,0,,United Kingdom,10/31/2011 11:56,31,10,2011,11
573493,21619,check,-94,0,,United Kingdom,10/31/2011 11:57,31,10,2011,11
573494,47503H,check,-24,0,,United Kingdom,10/31/2011 11:57,31,10,2011,11
573495,22117,check,184,0,,United Kingdom,10/31/2011 11:58,31,10,2011,11
573497,21642,check,-138,0,,United Kingdom,10/31/2011 12:00,31,10,2011,12
573498,21636,check,-22,0,,United Kingdom,10/31/2011 12:00,31,10,2011,12
573499,21192,check,-164,0,,United Kingdom,10/31/2011 12:01,31,10,2011,12
573503,22595,check,-80,0,,United Kingdom,10/31/2011 12:03,31,10,2011,12
573505,85208,check,-22,0,,United Kingdom,10/31/2011 12:09,31,10,2011,12
573547,84818,damages,-70,0,,United Kingdom,10/31/2011 13:21,31,10,2011,13
573590,79323G,"Unsaleable, destroyed.",-657,0,,United Kingdom,10/31/2011 15:15,31,10,2011,15
573591,79323B,"Unsaleable, destroyed.",-1671,0,,United Kingdom,10/31/2011 15:15,31,10,2011,15
573592,79323GR,"Unsaleable, destroyed.",-1158,0,,United Kingdom,10/31/2011 15:16,31,10,2011,15
573593,79323LP,"Unsaleable, destroyed.",-2618,0,,United Kingdom,10/31/2011 15:16,31,10,2011,15
573594,79323P,"Unsaleable, destroyed.",-2003,0,,United Kingdom,10/31/2011 15:16,31,10,2011,15
573595,79323S,"Unsaleable, destroyed.",-674,0,,United Kingdom,10/31/2011 15:17,31,10,2011,15
573596,79323W,"Unsaleable, destroyed.",-4830,0,,United Kingdom,10/31/2011 15:17,31,10,2011,15
573597,79341,"Unsaleable, destroyed.",-905,0,,United Kingdom,10/31/2011 15:18,31,10,2011,15
573598,79342B,"Unsaleable, destroyed.",-1128,0,,United Kingdom,10/31/2011 15:18,31,10,2011,15
573664,21192,wrongly marked,48,0,,United Kingdom,10/31/2011 16:07,31,10,2011,16
573670,22176,check,-28,0,,United Kingdom,10/31/2011 17:02,31,10,2011,17
573672,22522,check,-126,0,,United Kingdom,10/31/2011 17:04,31,10,2011,17
573726,72817,check,-67,0,,United Kingdom,10/31/2011 17:18,31,10,2011,17
573734,72818,check,-26,0,,United Kingdom,10/31/2011 17:19,31,10,2011,17
573751,46000U,check,10,0,,United Kingdom,11/1/2011 9:33,1,11,2011,9
573752,46000S,dotcom sales,-90,0,,United Kingdom,11/1/2011 9:34,1,11,2011,9
573815,20902,check,-3,0,,United Kingdom,11/1/2011 11:31,1,11,2011,11
573816,20898,check,-10,0,,United Kingdom,11/1/2011 11:32,1,11,2011,11
573880,22812,check,48,0,,United Kingdom,11/1/2011 13:21,1,11,2011,13
573881,21098,had been put aside,108,0,,United Kingdom,11/1/2011 13:22,1,11,2011,13
573882,23131,had been put aside,48,0,,United Kingdom,11/1/2011 13:23,1,11,2011,13
573883,22121,had been put aside,32,0,,United Kingdom,11/1/2011 13:24,1,11,2011,13
573884,22687,had been put aside,20,0,,United Kingdom,11/1/2011 13:25,1,11,2011,13
573885,22689,had been put aside,40,0,,United Kingdom,11/1/2011 13:26,1,11,2011,13
573919,21352,check,-23,0,,United Kingdom,11/1/2011 17:39,1,11,2011,17
573920,84050,check,14,0,,United Kingdom,11/1/2011 18:00,1,11,2011,18
573926,47503A,check,65,0,,United Kingdom,11/2/2011 9:52,2,11,2011,9
573978,21644,check,27,0,,United Kingdom,11/2/2011 11:02,2,11,2011,11
573979,35968,check,9,0,,United Kingdom,11/2/2011 11:02,2,11,2011,11
573980,21539,check,4,0,,United Kingdom,11/2/2011 11:03,2,11,2011,11
573981,21700,check,26,0,,United Kingdom,11/2/2011 11:05,2,11,2011,11
573983,82600,check,3,0,,United Kingdom,11/2/2011 11:08,2,11,2011,11
573984,16207A,check,2,0,,United Kingdom,11/2/2011 11:09,2,11,2011,11
